model,dataset,method,tau,precision,coverage,n_accepted
tinybert-l2,trec-dl-2020,iso,0.2,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.21000000000000002,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.22,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.23,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.24000000000000002,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.25,0.33585313174946,0.3257122757650369,926
tinybert-l2,trec-dl-2020,iso,0.26,0.3793103448275862,0.2550123109391488,725
tinybert-l2,trec-dl-2020,iso,0.27,0.3793103448275862,0.2550123109391488,725
tinybert-l2,trec-dl-2020,iso,0.28,0.42337164750957856,0.18360886387618713,522
tinybert-l2,trec-dl-2020,iso,0.29000000000000004,0.42337164750957856,0.18360886387618713,522
tinybert-l2,trec-dl-2020,iso,0.3,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,iso,0.31,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,iso,0.32,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,iso,0.33,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,iso,0.34,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,iso,0.35000000000000003,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,iso,0.36000000000000004,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,iso,0.37,0.45454545454545453,0.13542033063665143,385
tinybert-l2,trec-dl-2020,iso,0.38,0.4557291666666667,0.13506858951811468,384
tinybert-l2,trec-dl-2020,iso,0.39,0.4557291666666667,0.13506858951811468,384
tinybert-l2,trec-dl-2020,iso,0.4,0.4557291666666667,0.13506858951811468,384
tinybert-l2,trec-dl-2020,iso,0.41000000000000003,0.47109826589595377,0.1217024270137179,346
tinybert-l2,trec-dl-2020,iso,0.42000000000000004,0.46956521739130436,0.12135068589518115,345
tinybert-l2,trec-dl-2020,iso,0.43,0.46956521739130436,0.12135068589518115,345
tinybert-l2,trec-dl-2020,iso,0.44,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.45,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.46,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.47000000000000003,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.48000000000000004,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.49,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.5,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.51,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.52,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.53,0.5031055900621118,0.056630320084417866,161
tinybert-l2,trec-dl-2020,iso,0.54,0.8,0.015828350334154064,45
tinybert-l2,trec-dl-2020,iso,0.55,0.8,0.015828350334154064,45
tinybert-l2,trec-dl-2020,iso,0.56,0.8,0.015828350334154064,45
tinybert-l2,trec-dl-2020,iso,0.5700000000000001,0.8,0.015828350334154064,45
tinybert-l2,trec-dl-2020,iso,0.5800000000000001,0.8,0.015828350334154064,45
tinybert-l2,trec-dl-2020,iso,0.59,0.7954545454545454,0.015476609215617306,44
tinybert-l2,trec-dl-2020,iso,0.6,0.7954545454545454,0.015476609215617306,44
tinybert-l2,trec-dl-2020,iso,0.61,0.75,0.011255715793176222,32
tinybert-l2,trec-dl-2020,iso,0.62,0.75,0.011255715793176222,32
tinybert-l2,trec-dl-2020,iso,0.63,0.75,0.011255715793176222,32
tinybert-l2,trec-dl-2020,iso,0.64,0.7741935483870968,0.010903974674639466,31
tinybert-l2,trec-dl-2020,iso,0.65,0.7741935483870968,0.010903974674639466,31
tinybert-l2,trec-dl-2020,iso,0.66,0.7666666666666667,0.010552233556102708,30
tinybert-l2,trec-dl-2020,iso,0.67,0.7666666666666667,0.010552233556102708,30
tinybert-l2,trec-dl-2020,iso,0.68,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.6900000000000001,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.7000000000000001,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.7100000000000001,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.72,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.73,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.74,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.75,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.76,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.77,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.78,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.79,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.8,,0.01020049243756595,29
tinybert-l2,trec-dl-2020,iso,0.81,,0.009848751319029195,28
tinybert-l2,trec-dl-2020,iso,0.8200000000000001,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.8300000000000001,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.8400000000000001,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.85,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.86,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.87,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.88,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.89,,0.005276116778051354,15
tinybert-l2,trec-dl-2020,iso,0.9,,0.004924375659514597,14
tinybert-l2,trec-dl-2020,iso,0.91,,0.004924375659514597,14
tinybert-l2,trec-dl-2020,iso,0.92,,0.004924375659514597,14
tinybert-l2,trec-dl-2020,iso,0.93,,0.004924375659514597,14
tinybert-l2,trec-dl-2020,iso,0.9400000000000001,,0.004924375659514597,14
tinybert-l2,trec-dl-2020,iso,0.9500000000000001,,0.001055223355610271,3
tinybert-l2,trec-dl-2020,iso,0.9600000000000001,,0.001055223355610271,3
tinybert-l2,trec-dl-2020,iso,0.97,,0.0007034822370735139,2
tinybert-l2,trec-dl-2020,iso,0.98,,0.0007034822370735139,2
tinybert-l2,trec-dl-2020,iso,0.99,,0.0007034822370735139,2
tinybert-l2,trec-dl-2020,temp_lodo,0.01,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.02,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.03,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.04,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.05,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.060000000000000005,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.06999999999999999,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.08,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.09,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.09999999999999999,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.11,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.12,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.13,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.14,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.15000000000000002,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.16,0.16848399577910658,1.0,2843
tinybert-l2,trec-dl-2020,temp_lodo,0.17,0.16884032428621784,0.9978895532887795,2837
tinybert-l2,trec-dl-2020,temp_lodo,0.18000000000000002,0.17076648841354725,0.9866338374956032,2805
tinybert-l2,trec-dl-2020,temp_lodo,0.19,0.1728617827499098,0.9746746394653535,2771
tinybert-l2,trec-dl-2020,temp_lodo,0.2,0.17552216929278125,0.9599015124868097,2729
tinybert-l2,trec-dl-2020,temp_lodo,0.21000000000000002,0.17793462109955424,0.9468870911009497,2692
tinybert-l2,trec-dl-2020,temp_lodo,0.22,0.18102796674225247,0.9307069996482589,2646
tinybert-l2,trec-dl-2020,temp_lodo,0.23,0.18282442748091604,0.9215617305663032,2620
tinybert-l2,trec-dl-2020,temp_lodo,0.24000000000000002,0.18555900621118013,0.9060851213506859,2576
tinybert-l2,trec-dl-2020,temp_lodo,0.25,0.18878357030015797,0.8906085121350686,2532
tinybert-l2,trec-dl-2020,temp_lodo,0.26,0.1912590216519647,0.8772423496306718,2494
tinybert-l2,trec-dl-2020,temp_lodo,0.27,0.19318181818181818,0.8666901160745691,2464
tinybert-l2,trec-dl-2020,temp_lodo,0.28,0.19620774938169827,0.8533239535701723,2426
tinybert-l2,trec-dl-2020,temp_lodo,0.29000000000000004,0.1979991663192997,0.8438269433696799,2399
tinybert-l2,trec-dl-2020,temp_lodo,0.3,0.2006788290199406,0.8290538163911362,2357
tinybert-l2,trec-dl-2020,temp_lodo,0.31,0.20224234583872358,0.8156876538867394,2319
tinybert-l2,trec-dl-2020,temp_lodo,0.32,0.20491443615620886,0.801618009145269,2279
tinybert-l2,trec-dl-2020,temp_lodo,0.33,0.20758928571428573,0.7879001055223356,2240
tinybert-l2,trec-dl-2020,temp_lodo,0.34,0.2109090909090909,0.7738304607808653,2200
tinybert-l2,trec-dl-2020,temp_lodo,0.35000000000000003,0.21359223300970873,0.7608160393950053,2163
tinybert-l2,trec-dl-2020,temp_lodo,0.36000000000000004,0.21492257156264666,0.749560323601829,2131
tinybert-l2,trec-dl-2020,temp_lodo,0.37,0.21845124282982792,0.7358424199788955,2092
tinybert-l2,trec-dl-2020,temp_lodo,0.38,0.2215714982918497,0.720717551881815,2049
tinybert-l2,trec-dl-2020,temp_lodo,0.39,0.22521175884404585,0.7059444249032711,2007
tinybert-l2,trec-dl-2020,temp_lodo,0.4,0.2288911495422177,0.6915230390432642,1966
tinybert-l2,trec-dl-2020,temp_lodo,0.41000000000000003,0.23212435233160622,0.6788603587759409,1930
tinybert-l2,trec-dl-2020,temp_lodo,0.42000000000000004,0.23733333333333334,0.6595145972564193,1875
tinybert-l2,trec-dl-2020,temp_lodo,0.43,0.24207650273224043,0.6436862469222652,1830
tinybert-l2,trec-dl-2020,temp_lodo,0.44,0.2480270574971815,0.6239887442842068,1774
tinybert-l2,trec-dl-2020,temp_lodo,0.45,0.2504317789291883,0.6109743228983469,1737
tinybert-l2,trec-dl-2020,temp_lodo,0.46,0.25234192037470726,0.6007738304607808,1708
tinybert-l2,trec-dl-2020,temp_lodo,0.47000000000000003,0.2533013205282113,0.5860007034822371,1666
tinybert-l2,trec-dl-2020,temp_lodo,0.48000000000000004,0.2561124694376528,0.5754484699261344,1636
tinybert-l2,trec-dl-2020,temp_lodo,0.49,0.2575187969924812,0.5613788251846641,1596
tinybert-l2,trec-dl-2020,temp_lodo,0.5,0.2600896860986547,0.5490678860358776,1561
tinybert-l2,trec-dl-2020,temp_lodo,0.51,0.26322664924885697,0.5385156524797748,1531
tinybert-l2,trec-dl-2020,temp_lodo,0.52,0.26711409395973157,0.5240942666197679,1490
tinybert-l2,trec-dl-2020,temp_lodo,0.53,0.2717913520933425,0.5124868097080548,1457
tinybert-l2,trec-dl-2020,temp_lodo,0.54,0.2739531582682754,0.49560323601829054,1409
tinybert-l2,trec-dl-2020,temp_lodo,0.55,0.28023598820059,0.47696095673584243,1356
tinybert-l2,trec-dl-2020,temp_lodo,0.56,0.28170083523158695,0.4632430531129089,1317
tinybert-l2,trec-dl-2020,temp_lodo,0.5700000000000001,0.2857142857142857,0.45304256067534293,1288
tinybert-l2,trec-dl-2020,temp_lodo,0.5800000000000001,0.29321486268174474,0.4354555047485051,1238
tinybert-l2,trec-dl-2020,temp_lodo,0.59,0.29534109816971715,0.42279282448118183,1202
tinybert-l2,trec-dl-2020,temp_lodo,0.6,0.3028229255774166,0.4111853675694689,1169
tinybert-l2,trec-dl-2020,temp_lodo,0.61,0.30857648099027407,0.3978192050650721,1131
tinybert-l2,trec-dl-2020,temp_lodo,0.62,0.3163265306122449,0.37917692578262396,1078
tinybert-l2,trec-dl-2020,temp_lodo,0.63,0.3206256109481916,0.35983116426310235,1023
tinybert-l2,trec-dl-2020,temp_lodo,0.64,0.330603889457523,0.3436510728104115,977
tinybert-l2,trec-dl-2020,temp_lodo,0.65,0.3372717508055854,0.32747098135772074,931
tinybert-l2,trec-dl-2020,temp_lodo,0.66,0.34121621621621623,0.31234611326064016,888
tinybert-l2,trec-dl-2020,temp_lodo,0.67,0.35714285714285715,0.28561378825184663,812
tinybert-l2,trec-dl-2020,temp_lodo,0.68,0.374496644295302,0.26204713330988394,745
tinybert-l2,trec-dl-2020,temp_lodo,0.6900000000000001,0.39233038348082594,0.23848047836792122,678
tinybert-l2,trec-dl-2020,temp_lodo,0.7000000000000001,0.4029363784665579,0.215617305663032,613
tinybert-l2,trec-dl-2020,temp_lodo,0.7100000000000001,0.4203703703703704,0.18994020400984876,540
tinybert-l2,trec-dl-2020,temp_lodo,0.72,0.4327731092436975,0.1674287724234963,476
tinybert-l2,trec-dl-2020,temp_lodo,0.73,0.45255474452554745,0.1445655997186071,411
tinybert-l2,trec-dl-2020,temp_lodo,0.74,0.46706586826347307,0.11748153359127682,334
tinybert-l2,trec-dl-2020,temp_lodo,0.75,0.47674418604651164,0.0907492085824833,258
tinybert-l2,trec-dl-2020,temp_lodo,0.76,0.49732620320855614,0.06577558916637355,187
tinybert-l2,trec-dl-2020,temp_lodo,0.77,0.5177304964539007,0.049595497713682726,141
tinybert-l2,trec-dl-2020,temp_lodo,0.78,0.627906976744186,0.030249736194161096,86
tinybert-l2,trec-dl-2020,temp_lodo,0.79,0.7636363636363637,0.019345761519521634,55
tinybert-l2,trec-dl-2020,temp_lodo,0.8,,0.008793527963418923,25
tinybert-l2,trec-dl-2020,temp_lodo,0.81,,0.0028139289482940555,8
tinybert-l2,trec-dl-2020,temp_lodo,0.8200000000000001,,0.00035174111853675694,1
tinybert-l2,trec-dl-2020,temp_lodo,0.8300000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.8400000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.85,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.86,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.87,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.88,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.89,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.9,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.91,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.92,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.93,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.9400000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.9500000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.9600000000000001,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.97,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.98,,0.0,0
tinybert-l2,trec-dl-2020,temp_lodo,0.99,,0.0,0
tinybert-l2,webis-touche2020,raw,0.01,0.8300395256916996,0.7955974842767296,253
tinybert-l2,webis-touche2020,raw,0.02,0.8292682926829268,0.7735849056603774,246
tinybert-l2,webis-touche2020,raw,0.03,0.8270042194092827,0.7452830188679245,237
tinybert-l2,webis-touche2020,raw,0.04,0.8283261802575107,0.7327044025157232,233
tinybert-l2,webis-touche2020,raw,0.05,0.8296943231441049,0.720125786163522,229
tinybert-l2,webis-touche2020,raw,0.060000000000000005,0.8370044052863436,0.7138364779874213,227
tinybert-l2,webis-touche2020,raw,0.06999999999999999,0.8370044052863436,0.7138364779874213,227
tinybert-l2,webis-touche2020,raw,0.08,0.8362831858407079,0.710691823899371,226
tinybert-l2,webis-touche2020,raw,0.09,0.84,0.7075471698113207,225
tinybert-l2,webis-touche2020,raw,0.09999999999999999,0.84,0.7075471698113207,225
tinybert-l2,webis-touche2020,raw,0.11,0.8416289592760181,0.6949685534591195,221
tinybert-l2,webis-touche2020,raw,0.12,0.8486238532110092,0.6855345911949685,218
tinybert-l2,webis-touche2020,raw,0.13,0.8472222222222222,0.6792452830188679,216
tinybert-l2,webis-touche2020,raw,0.14,0.8465116279069768,0.6761006289308176,215
tinybert-l2,webis-touche2020,raw,0.15000000000000002,0.8465116279069768,0.6761006289308176,215
tinybert-l2,webis-touche2020,raw,0.16,0.8465116279069768,0.6761006289308176,215
tinybert-l2,webis-touche2020,raw,0.17,0.8457943925233645,0.6729559748427673,214
tinybert-l2,webis-touche2020,raw,0.18000000000000002,0.8443396226415094,0.6666666666666666,212
tinybert-l2,webis-touche2020,raw,0.19,0.8443396226415094,0.6666666666666666,212
tinybert-l2,webis-touche2020,raw,0.2,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.21000000000000002,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.22,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.23,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.24000000000000002,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.25,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.26,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.27,0.84688995215311,0.6572327044025157,209
tinybert-l2,webis-touche2020,raw,0.28,0.8461538461538461,0.6540880503144654,208
tinybert-l2,webis-touche2020,raw,0.29000000000000004,0.8461538461538461,0.6540880503144654,208
tinybert-l2,webis-touche2020,raw,0.3,0.8461538461538461,0.6540880503144654,208
tinybert-l2,webis-touche2020,raw,0.31,0.8454106280193237,0.6509433962264151,207
tinybert-l2,webis-touche2020,raw,0.32,0.8454106280193237,0.6509433962264151,207
tinybert-l2,webis-touche2020,raw,0.33,0.8454106280193237,0.6509433962264151,207
tinybert-l2,webis-touche2020,raw,0.34,0.8454106280193237,0.6509433962264151,207
tinybert-l2,webis-touche2020,raw,0.35000000000000003,0.8446601941747572,0.6477987421383647,206
tinybert-l2,webis-touche2020,raw,0.36000000000000004,0.8446601941747572,0.6477987421383647,206
tinybert-l2,webis-touche2020,raw,0.37,0.8439024390243902,0.6446540880503144,205
tinybert-l2,webis-touche2020,raw,0.38,0.8439024390243902,0.6446540880503144,205
tinybert-l2,webis-touche2020,raw,0.39,0.8431372549019608,0.6415094339622641,204
tinybert-l2,webis-touche2020,raw,0.4,0.8431372549019608,0.6415094339622641,204
tinybert-l2,webis-touche2020,raw,0.41000000000000003,0.8431372549019608,0.6415094339622641,204
tinybert-l2,webis-touche2020,raw,0.42000000000000004,0.8431372549019608,0.6415094339622641,204
tinybert-l2,webis-touche2020,raw,0.43,0.8423645320197044,0.6383647798742138,203
tinybert-l2,webis-touche2020,raw,0.44,0.8423645320197044,0.6383647798742138,203
tinybert-l2,webis-touche2020,raw,0.45,0.8423645320197044,0.6383647798742138,203
tinybert-l2,webis-touche2020,raw,0.46,0.8423645320197044,0.6383647798742138,203
tinybert-l2,webis-touche2020,raw,0.47000000000000003,0.8415841584158416,0.6352201257861635,202
tinybert-l2,webis-touche2020,raw,0.48000000000000004,0.8407960199004975,0.6320754716981132,201
tinybert-l2,webis-touche2020,raw,0.49,0.8407960199004975,0.6320754716981132,201
tinybert-l2,webis-touche2020,raw,0.5,0.8407960199004975,0.6320754716981132,201
tinybert-l2,webis-touche2020,raw,0.51,0.8391959798994975,0.6257861635220126,199
tinybert-l2,webis-touche2020,raw,0.52,0.8434343434343434,0.6226415094339622,198
tinybert-l2,webis-touche2020,raw,0.53,0.8434343434343434,0.6226415094339622,198
tinybert-l2,webis-touche2020,raw,0.54,0.8426395939086294,0.6194968553459119,197
tinybert-l2,webis-touche2020,raw,0.55,0.841025641025641,0.6132075471698113,195
tinybert-l2,webis-touche2020,raw,0.56,0.8402061855670103,0.610062893081761,194
tinybert-l2,webis-touche2020,raw,0.5700000000000001,0.8402061855670103,0.610062893081761,194
tinybert-l2,webis-touche2020,raw,0.5800000000000001,0.8402061855670103,0.610062893081761,194
tinybert-l2,webis-touche2020,raw,0.59,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.6,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.61,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.62,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.63,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.64,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.65,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.66,0.837696335078534,0.60062893081761,191
tinybert-l2,webis-touche2020,raw,0.67,0.8368421052631579,0.5974842767295597,190
tinybert-l2,webis-touche2020,raw,0.68,0.8368421052631579,0.5974842767295597,190
tinybert-l2,webis-touche2020,raw,0.6900000000000001,0.8368421052631579,0.5974842767295597,190
tinybert-l2,webis-touche2020,raw,0.7000000000000001,0.8412698412698413,0.5943396226415094,189
tinybert-l2,webis-touche2020,raw,0.7100000000000001,0.8412698412698413,0.5943396226415094,189
tinybert-l2,webis-touche2020,raw,0.72,0.8412698412698413,0.5943396226415094,189
tinybert-l2,webis-touche2020,raw,0.73,0.839572192513369,0.5880503144654088,187
tinybert-l2,webis-touche2020,raw,0.74,0.8378378378378378,0.5817610062893082,185
tinybert-l2,webis-touche2020,raw,0.75,0.8369565217391305,0.5786163522012578,184
tinybert-l2,webis-touche2020,raw,0.76,0.8369565217391305,0.5786163522012578,184
tinybert-l2,webis-touche2020,raw,0.77,0.8360655737704918,0.5754716981132075,183
tinybert-l2,webis-touche2020,raw,0.78,0.8342541436464088,0.5691823899371069,181
tinybert-l2,webis-touche2020,raw,0.79,0.8314606741573034,0.559748427672956,178
tinybert-l2,webis-touche2020,raw,0.8,0.8305084745762712,0.5566037735849056,177
tinybert-l2,webis-touche2020,raw,0.81,0.8305084745762712,0.5566037735849056,177
tinybert-l2,webis-touche2020,raw,0.8200000000000001,0.8285714285714286,0.550314465408805,175
tinybert-l2,webis-touche2020,raw,0.8300000000000001,0.8275862068965517,0.5471698113207547,174
tinybert-l2,webis-touche2020,raw,0.8400000000000001,0.8313953488372093,0.5408805031446541,172
tinybert-l2,webis-touche2020,raw,0.85,0.8313953488372093,0.5408805031446541,172
tinybert-l2,webis-touche2020,raw,0.86,0.8304093567251462,0.5377358490566038,171
tinybert-l2,webis-touche2020,raw,0.87,0.8294117647058824,0.5345911949685535,170
tinybert-l2,webis-touche2020,raw,0.88,0.8294117647058824,0.5345911949685535,170
tinybert-l2,webis-touche2020,raw,0.89,0.8273809523809523,0.5283018867924528,168
tinybert-l2,webis-touche2020,raw,0.9,0.8242424242424242,0.5188679245283019,165
tinybert-l2,webis-touche2020,raw,0.91,0.8242424242424242,0.5188679245283019,165
tinybert-l2,webis-touche2020,raw,0.92,0.8209876543209876,0.5094339622641509,162
tinybert-l2,webis-touche2020,raw,0.93,0.81875,0.5031446540880503,160
tinybert-l2,webis-touche2020,raw,0.9400000000000001,0.8141025641025641,0.49056603773584906,156
tinybert-l2,webis-touche2020,raw,0.9500000000000001,0.8181818181818182,0.48427672955974843,154
tinybert-l2,webis-touche2020,raw,0.9600000000000001,0.8133333333333334,0.4716981132075472,150
